"animal_id","name","animal_type","pocet_odchodu"
"A794270","Baby","Dog",2
"A789980",NULL,"Cat",2
"A665421","Walter White","Dog",2
"A785775","Samuel","Dog",2
"A700632","Max","Dog",2
"A663932","Sebastian","Dog",2
"A751104",NULL,"Cat",2
"A728624","Kucho","Cat",2
"A701634","Thomas","Cat",2
"A758198","Domino","Dog",2
"A745370","Jasper","Dog",2
"A791760","*Tahoe","Dog",2
"A760960","Mila Blue","Dog",2
"A777218","Max","Dog",2
"A696247","*Jillian","Dog",2
"A744531","Coco","Cat",2
"A707705","Rusty","Dog",2
"A806716","Sharkie","Dog",2
"A721626","Lucero","Dog",2
"A725805","Tyra","Dog",2
"A805743","Tiny","Cat",2
"A719530","*Ty","Dog",2
"A688154","Honey","Dog",2
"A743221",NULL,"Dog",2
"A782229","Blue","Dog",2
"A797564","Rolo","Cat",2
"A747614","Rizzo","Dog",2
"A709859","Jenna","Dog",2
"A748716","Julie","Dog",2
"A783280","Bella","Dog",2
"A764238","*Nikki","Dog",2
"A775521","*Lover Boy","Dog",2
"A761999","Cinnamon","Dog",2
"A764243","*Cobalt","Cat",2
"A729471",NULL,"Cat",2
"A697867","Amari","Dog",2
"A672550","Wally","Dog",2
"A722349","*Raul","Dog",2
"A734948",NULL,"Dog",2
"A699470","Baby Cat","Cat",2
"A724499","Max","Dog",2
"A752518","*Whim","Dog",2
"A679429","*Goose","Cat",2
"A666538","Pasco","Dog",2
"A815916","Posie","Dog",2
"A754400","Pickles","Dog",2
"A683819","Rin","Cat",2
"A669162","*Atticus","Cat",2
"A684804","Diamond","Dog",2
"A698073","Bella","Dog",2
"A734401","Hoagie","Dog",2
"A740229","Barney","Dog",2
"A687215","Hannah","Dog",2
"A765126","*Dottie","Dog",2
"A670382","*Roscoe","Dog",2
"A723704","Starsky","Dog",2
"A702322","Lobo","Dog",2
"A813436","Merlin","Cat",2
"A718860","Nike","Dog",2
"A787009","Nico","Dog",2
"A760524","Tucker","Dog",2
"A751749","Juan","Dog",2
"A745158","Dash","Dog",2
"A763956","Pearl","Dog",2
"A751601",NULL,"Cat",2
"A711939","Thoth","Dog",2
"A815163","Five","Dog",2
"A807044","*Cashew","Dog",2
"A670653",NULL,"Cat",2
"A718591","*Cricket","Dog",2
"A799297","Yummi","Cat",2
"A737078","Chewy","Dog",2
"A779172","Dulce","Dog",2
"A777977","*Atlas","Dog",2
"A697244","Fluffy","Dog",2
"A676638","*Harrison","Cat",2
"A786429","Aragon","Dog",2
"A804656","*Leroy","Dog",2
"A718840","Peanut","Dog",2
"A759792",NULL,"Cat",2
"A541607","Charmine","Dog",2
"A792194","Joey","Dog",2
"A755379","Daisy","Dog",2
"A670897","Toby","Dog",2
"A665274","Rusty","Dog",2
"A743837","*Apache","Dog",2
"A723756","Leo","Dog",2
"A721336","Jb","Dog",2
"A660279","*Indigo","Dog",2
"A768591","Ash","Cat",2
"A746854","Pandora","Dog",2
"A667331","Cali","Cat",2
"A804106","Kendell","Dog",2
"A754139","Heidi","Dog",2
"A780916","Lady Bear","Dog",2
"A680567","Sassy","Dog",2
"A706568","Athena","Dog",2
"A713622","Kiki","Dog",2
"A736342","*Kelly","Cat",2
"A685487","Corbin","Dog",2
"A451534","Noah","Cat",2
"A700295","Robin","Dog",2
"A741926","*Brinlee","Dog",2
"A819738","*Sebastian","Cat",2
"A484080","Seven","Dog",2
"A782607","Rose","Cat",2
"A781327","Devo","Dog",2
"A802046",NULL,"Cat",2
"A784275","Scooby","Dog",2
"A698296","Lula Belle","Dog",2
"A796224","*Xander","Cat",2
"A792097","Latte","Dog",2
"A593164","Coco","Dog",2
"A693846","Zuma","Dog",2
"A752592","Oliver","Cat",2
"A751451","*Ryker","Dog",2
"A788332","*Bagel","Dog",2
"A771690","Wheezey","Cat",2
"A576469","Floppy","Dog",2
"A728072","Brownie","Dog",2
"A813637","Kitty","Cat",2
"A749739","Brooklyn","Dog",2
"A799234","Maggie","Dog",2
"A799627","Juju","Dog",2
"A684211","*Fred","Dog",2
"A720807","Luna","Dog",2
"A722620","*Mulan","Dog",2
"A678766","Solo","Dog",2
"A731860","Lily","Dog",2
"A699931","*Missy","Cat",2
"A688621","Kitty Garcia","Cat",2
"A650073","Blackberry","Dog",2
"A768198","Bubba","Dog",2
"A688164","Krypto","Dog",2
"A737397","Jellybean","Cat",2
"A805034","Jaxon","Dog",2
"A762204","*Kaya","Dog",2
"A777324","Osita","Dog",2
"A783826","*Bjorn","Dog",2
"A693534","Jax","Dog",2
"A804000","Tank","Dog",2
"A803725","Cornelius","Cat",2
"A743436","Chiquita","Dog",2
"A799579","Wendy Sue","Cat",2
"A731983","Sadie","Dog",2
"A705470","Nigel","Cat",2
"A728185","Parker","Dog",2
"A769826","Blondie","Dog",2
"A732515","*Teleah","Cat",2
"A711676","Rocket","Dog",2
"A690925","*Karissa","Dog",2
"A674944","Kiki","Cat",2
"A709233",NULL,"Cat",2
"A799181","Blossom","Cat",2
"A680676","Copper","Dog",2
"A776533",NULL,"Dog",2
"A719266","Piglet","Dog",2
"A675667","Daisy","Dog",2
"A647884","Milo","Dog",2
"A696350","Minnie","Dog",2
"A794268","*Gabrielle","Dog",2
"A685387","Kyra","Dog",2
"A604442","Bella","Dog",2
"A802577","Shadow","Dog",2
"A810176","Kline","Dog",2
"A756859","Kash","Dog",2
"A812204","Gatita","Cat",2
"A809230","*Moo","Dog",2
"A695669","*Angus","Dog",2
"A751602",NULL,"Cat",2
"A714486","Chico","Dog",2
"A719605","*Sable G","Dog",2
"A748446","Tyson","Dog",2
"A722614","*Baci","Dog",2
"A724648","Dexter","Dog",2
"A751525","Woody","Dog",2
"A781817","Baxter","Dog",2
"A705738","Khalessi","Dog",2
"A792711","Dasher","Dog",2
"A721193","Hershey","Dog",2
"A631695","Koda","Dog",2
"A620900","Roswell","Dog",2
"A697780","Bugs","Dog",2
"A755356","Manchas","Dog",2
"A735847","Axel","Dog",2
"A659614","Alexandra","Cat",2
"A726922","Lily","Cat",2
"A743554","Mouse","Dog",2
"A686467","Duke","Dog",2
"A737678","*Bellingham","Cat",2
"A720546",NULL,"Dog",2
"A728151","Zeke","Cat",2
"A715599","Frisco","Dog",2
"A728134","*Maxine","Dog",2
"A665714","Fridy Katy","Cat",2
"A768110","Laddy","Dog",2
"A726703","Rocky","Dog",2
"A680313","Buddy","Dog",2
"A665385","Oliver","Dog",2
"A809151","Mona","Cat",2
"A751298","Lenny","Cat",2
"A744540","Coco","Dog",2
"A780379","Buddy","Dog",2
"A700530","Olive","Dog",2
"A733048","Pa Clampett","Dog",2
"A731397","Daisy","Dog",2
"A737711","Honey","Dog",2
"A698684","Vinnie","Cat",2
"A664378","Raisin","Dog",2
"A712717","Heinz","Dog",2
"A820515","Anakin","Cat",2
"A667651","Cookie","Cat",2
"A777470","Dwight","Cat",2
"A788622","Gigi","Dog",2
"A749747","George","Dog",2
"A718708","*Watson","Cat",2
"A722070","Beethoven","Dog",2
"A678719","Minnie","Dog",2
"A719793","Cece","Dog",2
"A807169","*Muffin","Dog",2
"A757316","Mocha","Dog",2
"A697671",NULL,"Cat",2
"A685448","Summer","Dog",2
"A717050","Neko","Cat",2
"A764146","Lacey","Cat",2
"A759163","Precious","Dog",2
"A811653","*Fats Domino","Cat",2
"A821864","Mello","Cat",2
"A734444","Venus","Dog",2
"A805892","Essie","Cat",2
"A790742","Kimbo","Dog",2
"A812763","*Honeybee","Dog",2
"A723582","Jaco","Dog",2
"A804305","Lola","Dog",2
"A704691","Rocco","Dog",2
"A808075","*Jones","Dog",2
"A668416","Romeo","Dog",2
"A665012","Cookie","Dog",2
"A765814","*Mercury","Dog",2
"A764466","Duke","Dog",2
"A757122","*Kafka","Cat",2
"A692410","Coco","Dog",2
"A729025","*Alvin","Cat",2
"A766819","Wayne","Dog",2
"A673743","Blacky","Dog",2
"A775288","*Blue","Dog",2
"A755202","Goose","Dog",2
"A790686","Lady","Dog",2
"A673096","*Daisy Mae","Dog",2
"A789560","Ace","Dog",2
"A779184",NULL,"Cat",2
"A723254","*Mikey","Dog",2
"A802332","*Luna","Cat",2
"A816043","*Bennigan","Dog",2
"A700551","Princess","Dog",2
"A756341","Bruce Wayne","Dog",2
"A632333","Charcoal","Dog",2
"A790211","Taitai","Cat",2
"A691397","Panda","Dog",2
"A682358","Poppy","Dog",2
"A691183","Taco","Dog",2
"A730858","Vega","Dog",2
"A734704","Lex","Dog",2
"A751778","Elvis","Cat",2
"A684596","Silvy","Cat",2
"A347684","Ruby","Dog",2
"A763224","Max","Dog",2
"A735313","Ginger","Dog",2
"A665560","Bud","Dog",2
"A719618","Alice","Dog",2
"A683199","Knuckles","Cat",2
"A747239","Olaf","Dog",2
"A690725","Princess","Cat",2
"A762929","Buddy","Cat",2
"A737172","Scarlett","Dog",2
"A725530","King","Dog",2
"A737027","Buddy","Dog",2
"A703432","Lancelot","Dog",2
"A712408","Louie","Cat",2
"A759543","Jinxy","Cat",2
"A763454","Kevin","Cat",2
"A687061","Blue","Dog",2
"A783984","Negra","Dog",2
"A690093","Rowdy","Dog",2
"A741699","Eno","Dog",2
"A742762","Jake","Dog",2
"A795365","*Marty","Dog",2
"A748433","Cotton","Dog",2
"A672107","Puff","Cat",2
"A756966","Chance","Dog",2
"A733820","Maris","Dog",2
"A684649","Apollo","Cat",2
"A717109","Max","Dog",2
"A766273","Alydor","Cat",2
"A749740","*Horton","Dog",2
"A811582","Indiana","Dog",2
"A691345","Jelly Bean","Dog",2
"A786469","Milo","Dog",2
"A721419","*Blue","Dog",2
"A730885","Floyd","Dog",2
"A739893","Jack","Dog",2
"A811372","Chubs","Dog",2
"A667316","Vader","Dog",2
"A806321","Firulais","Dog",2
"A711779","Jellie","Dog",2
"A689228","Louie","Dog",2
"A780322","Balthazar","Dog",2
"A731749","Desert","Dog",2
"A728556","Achilles","Dog",2
"A697526","Cocoa Kelis","Dog",2
"A823686","Athena","Cat",2
"A789611","Cash","Dog",2
"A693896","Duke","Dog",2
"A787013","Max","Dog",2
"A807022","Gatsby","Dog",2
"A684958","Bella","Dog",2
"A739056","Maya","Dog",2
"A672657","Angie","Dog",2
"A812951","Lucero","Dog",2
"A721399","*Charlie","Dog",2
"A777677","Niya","Dog",2
"A797178","Duke","Dog",2
"A750528","Arty","Cat",2
"A765356","Pete","Dog",2
"A716279","*Sampson","Dog",2
"A658375","*Annalea","Dog",2
"A784970","Ziggy","Dog",2
"A804544","Jaxon","Dog",2
"A664001","*Albert","Cat",2
"A770836","Charlie","Dog",2
"A806379","Suekey","Other",2
"A721547","Rogue","Dog",2
"A769449","*Candy","Dog",2
"A780987","Little","Cat",2
"A721229","*Sandy","Cat",2
"A663134","Lobo","Dog",2
"A744365","Bella","Dog",2
"A762037","Nova","Dog",2
"A666362","Peebee","Dog",2
"A735799",NULL,"Dog",2
"A703180","Maizy","Dog",2
"A799242","Bella","Dog",2
"A729181","Calvin","Dog",2
"A791053","Canela","Dog",2
"A669504","Chester","Cat",2
"A679070",NULL,"Dog",2
"A762208","*Bear","Cat",2
"A732915","*Elroy","Dog",2
"A735969","Dallas","Cat",2
"A476605","Zero","Dog",2
"A721683",NULL,"Dog",2
"A676523","Biah","Dog",2
"A723133","*Hattie","Cat",2
"A671860","Bison","Dog",2
"A740382","Buddy","Dog",2
"A688423","Paddy","Dog",2
"A684628","*Cody","Dog",2
"A697665","Biggie","Dog",2
"A776148","Koshka","Cat",2
"A718506","Hatch","Dog",2
"A676785","Mags","Dog",2
"A744204","Roscoe","Dog",2
"A703605","Karis","Cat",2
"A776575","Shia Lareouf","Dog",2
"A812684","Roo","Cat",2
"A688837","*Sterling","Dog",2
"A665155","Winston","Dog",2
"A672757","Bucky","Dog",2
"A710211","Izzy","Dog",2
"A685811","*Gavin","Dog",2
"A687506","Zoey","Dog",2
"A692608","Lucky","Dog",2
"A751820","Tootsie","Cat",2
"A815126","Dolla","Dog",2
"A769343","Berlioz","Cat",2
"A774194","Poppy","Dog",2
"A707987","Gage","Dog",2
"A790985","Sage","Dog",2
"A720878","Princess","Dog",2
"A795684","*Daffodil","Dog",2
"A701132","Chikito","Dog",2
"A797949","Hinata","Dog",2
"A731054","Keanu","Cat",2
"A722828","*Little Joe","Dog",2
"A738323","Blue","Dog",2
"A802213","Grace","Dog",2
"A793255","Moose","Dog",2
"A613961","Rufus","Dog",2
"A664557","Kyrie","Dog",2
"A640771","Jazz","Dog",2
"A765611",NULL,"Dog",2
"A688996","*Gibson","Dog",2
"A781718",NULL,"Dog",2
"A802896","Zaza","Cat",2
"A732394","Lily","Dog",2
"A756695","Bella","Dog",2
"A792186","Tona","Dog",2
"A781484","Max","Dog",2
"A687689","Buddha","Dog",2
"A716901","Yoda","Dog",2
"A695679","Rolo","Dog",2
"A732410","Jenny","Dog",2
"A731162","Roxy","Dog",2
"A753089","*Houston","Cat",2
"A765485","Cleo","Dog",2
"A701454","Stella","Dog",2
"A778361","Roscoe","Dog",2
"A782421","Truffle","Dog",2
"A781202","Nana","Dog",2
"A795376","Tyson","Dog",2
"A723251","Shana","Dog",2
"A787770","Seal","Cat",2
"A778449","Jaxx","Dog",2
"A733193","Sadie","Dog",2
"A761005","Amos","Cat",2
"A755462","Tips","Dog",2
"A694520","Pickle","Dog",2
"A750886","*Florence","Cat",2
"A754491","*Conner","Dog",2
"A768014","Tank","Dog",2
"A703303","Ruby","Dog",2
"A782295","*Catalina","Cat",2
"A673003","Peluche","Dog",2
"A730912","Ghost","Dog",2
"A668177","Dash","Cat",2
"A768899","Opien","Dog",2
"A717087","Millie","Dog",2
"A790163","Charlie","Dog",2
"A678084","*Oakley","Cat",2
"A652259","Beemo","Dog",2
"A779472","James","Dog",2
"A695188","Spot","Dog",2
"A680897","Bullit","Dog",2
"A730202",NULL,"Cat",2
"A776820","*Tugboat","Dog",2
"A704657","*Trudy","Dog",2
"A694782","Sinch","Dog",2
"A794954","*Jeff","Dog",2
"A685558","Dylan","Cat",2
"A697066","Ella","Cat",2
"A684917","Lexi","Dog",2
"A670089","Lucky","Dog",2
"A543040","Perseus","Cat",2
"A761808","Mary","Dog",2
"A718542","Luke","Dog",2
"A768662","Milo","Dog",2
"A823018","Kai","Dog",2
"A671565",NULL,"Cat",2
"A791229","Ruby Mae","Dog",2
"A718299","Harley","Dog",2
"A648872","*Beckham","Dog",2
"A807304","*Tic Tac","Dog",2
"A749410","Blue","Dog",2
"A778828","Goldy","Dog",2
"A746855","Bobby","Dog",2
"A779462","Leo","Dog",2
"A727634","*Daisy","Cat",2
"A611960","Tiger","Dog",2
"A746226","Artemis","Dog",2
"A751189","*Durant","Cat",2
"A811878","Crystal","Dog",2
"A715704","*Happy","Dog",2
"A742063","Buddy","Dog",2
"A711007","Penny","Dog",2
"A724177","Timmy","Dog",2
"A687916","Nash","Dog",2
"A735080","Peaches","Dog",2
"A667812","Kanga","Dog",2
"A688049","Sherbet","Dog",2
"A772138","Tino","Dog",2
"A690347","*Aggie","Cat",2
"A739081","Tizoc","Dog",2
"A710950",NULL,"Cat",2
"A728865","Lola","Dog",2
"A676433","*Truffle","Dog",2
"A646686","Blue","Dog",2
"A807053","*Ripley","Dog",2
"A725846","Martin","Dog",2
"A778801","Bonnie","Dog",2
"A786007","*Revlon","Dog",2
"A683850",NULL,"Cat",2
"A772605","*Mikey","Cat",2
"A797262","*Bobbie","Cat",2
"A667113","Simon","Cat",2
"A662156","Luno","Cat",2
"A726987","Tarley","Cat",2
"A806065","Tommy","Dog",2
"A717555","*Westley","Cat",2
"A785797","Nola","Dog",2
"A737473","Lola","Dog",2
"A678954","*Whisper","Cat",2
"A818743","Daisy","Dog",2
"A670161","Shadow","Dog",2
"A632357","Mischa","Cat",2
"A694297","*Dude","Dog",2
"A773855","Danny Boy","Cat",2
"A761528","Cassie","Dog",2
"A710633","Ruckus","Dog",2
"A698569","Princess","Dog",2
"A687003","Chico","Dog",2
"A755227","Sammy","Cat",2
"A695438","*Ginger","Dog",2
"A682768","Cosmo","Dog",2
"A746585","Mia","Dog",2
"A703184","Link","Cat",2
"A680349","Charlie","Cat",2
"A780329","Apollo","Dog",2
"A791685","Neptune","Dog",2
"A679105","Diamond","Dog",2
"A813372","Breeze","Dog",2
"A621716","*Maizy","Dog",2
"A801246","Consuela","Cat",2
"A491764","Loretta","Dog",2
"A782854","Tiger","Dog",2
"A724267","*Betty","Dog",2
"A793031","Violet","Dog",2
"A737548","Moe","Dog",2
"A717432","Mancha","Cat",2
"A701643","*Chip","Cat",2
"A684998","Tiki","Cat",2
"A796116","Harvey","Dog",2
"A730141","Chico","Dog",2
"A770803","*Memow","Cat",2
"A684488","Mikey","Dog",2
"A725473","Blanca","Dog",2
"A695230","Otter","Cat",2
"A684088","Pepe","Dog",2
"A683152","Otis","Dog",2
"A787392","Amos","Dog",2
"A669983","Susie","Dog",2
"A707780","Oreo","Dog",2
"A691040","Bear","Dog",2
"A691814","*Mitch","Dog",2
"A698868","Ty","Dog",2
"A825741","Coco","Dog",2
"A737340","Charlie","Dog",2
"A817724","*Neeko","Dog",2
"A787327","*Gunther","Dog",2
"A767161","Pinto","Dog",2
"A709717","Nessie","Cat",2
"A759768","*Molly","Dog",2
"A801372","Toro","Dog",2
"A765204","Dutchess","Dog",2
"A744021","Lobito","Dog",2
"A544109","Tippy","Dog",2
"A681575","Sandy","Dog",2
"A790318","Floresita","Dog",2
"A685902","Diamond","Dog",2
"A701956","*Davis","Cat",2
"A713710","*Pepsi","Cat",2
"A805675","Silas","Cat",2
"A728927","Lana","Cat",2
"A665632",NULL,"Dog",2
"A712665","*Jack Nick","Dog",2
"A669080","Spartacus","Dog",2
"A714015","Opie","Dog",2
"A804055",NULL,"Cat",2
"A701795","Butch","Dog",2
"A741946","Bebe","Dog",2
"A710878","Princess","Cat",2
"A678647","Odin","Dog",2
"A775271","Rocky","Dog",2
"A774850","*Sheba","Cat",2
"A819080","Tehran","Dog",2
"A820337","Ben","Dog",2
"A715594","Julian","Cat",2
"A725292","Juliet","Dog",2
"A677619","Jammer","Dog",2
"A723103","Guantes","Dog",2
"A794537","Dewey","Cat",2
"A683647","Tootsie","Dog",2
"A691000","Puchungas","Dog",2
"A477759","Honey Girl","Dog",2
"A801782","Isabelle","Dog",2
"A707770","Sir Alexande","Dog",2
"A757219","Puma","Cat",2
"A663572","*Starla","Dog",2
"A826738","*Sawyer","Dog",2
"A701453","Tigger","Dog",2
"A737739","Troy","Cat",2
"A693840","Angel","Dog",2
"A724203","Athena","Dog",2
"A642027","Rocky","Dog",2
"A668123","Juju","Dog",2
"A697609","Coda","Dog",2
"A758506","Reagan","Dog",2
"A785637","*Hank","Dog",2
"A696609","Lizzy","Dog",2
"A749782","*Catalina","Dog",2
"A698218","*Scooter","Dog",2
"A647338","Pinocchio","Dog",2
"A784344","*Rickshaw","Dog",2
"A695985","Macy","Dog",2
"A745375","Leela","Cat",2
"A782693","Mina","Cat",2
"A675625","Zoe","Dog",2
"A745602","Xayah","Dog",2
"A725070","Pepper","Dog",2
"A758395","Smokey","Dog",2
"A732866","Cream","Cat",2
"A745902","Chief","Dog",2
"A700470","Pebbles","Dog",2
"A768153","Athena","Dog",2
"A777203","*Hawk","Dog",2
"A813139","Terry","Dog",2
"A762713","River","Dog",2
"A740238","Luna","Dog",2
"A676557","Moo","Dog",2
"A728037","*Ned","Dog",2
"A675759","Oso","Dog",2
"A693871","Ella","Dog",2
"A726876","*Reuben","Dog",2
"A790367","Yayo","Dog",2
"A699833","Faith","Dog",2
"A801422","Luna","Cat",2
"A775112","*Cobain","Cat",2
"A691709",NULL,"Cat",2
"A719804","Louise","Dog",2
"A767150","Taco","Dog",2
"A735950",NULL,"Dog",2
"A720971","Lily","Dog",2
"A689468","Layla","Dog",2
"A699147","Andre","Cat",2
"A735554","*Faith","Dog",2
"A734222","*Dancer","Dog",2
"A705835","Kawhi","Dog",2
"A716322","*Fergie","Dog",2
"A790262","Mitzi","Dog",2
"A730113","Blue","Dog",2
"A775568","Buck","Dog",2
"A734472","Marshall","Dog",2
"A670587","Pookie","Dog",2
"A735018","Fancy","Dog",2
"A745071","Loki","Dog",2
"A701451","Mio","Dog",2
"A765225","Baylor","Dog",2
"A767626","Bailey","Dog",2
"A804062","Gumdrop","Cat",2
"A751493","Luna","Dog",2
"A726860","*Cici","Cat",2
"A771534","Benji","Cat",2
"A737495","Kapone","Dog",2
"A810792","Cookie","Dog",2
"A781504","Smoke","Dog",2
"A755468","Stella/Ruthie","Dog",2
"A815695","King","Dog",2
"A768049","Archie","Dog",2
"A825785","Bruno","Dog",2
"A701575","Loki","Dog",2
"A723990","*Thor","Cat",2
"A810289","Titus","Cat",2
"A689570","Isabel","Dog",2
"A814661","*Santa'S Little Helper","Dog",2
"A666569","Chico","Dog",2
"A635117","Honey","Dog",2
"A767165","Blaze","Dog",2
"A775225","Chanel","Cat",2
"A779734","Kya","Dog",2
"A798862","Destiny","Dog",2
"A725334","Sandy","Dog",2
"A812410","Eli","Cat",2
"A728666","Lacie","Dog",2
"A783788","Simon","Dog",2
"A718347","Rooster","Dog",2
"A801167","Milo","Dog",2
"A660841","*Tiger","Dog",2
"A475944","Negra","Dog",2
"A759791",NULL,"Cat",2
"A684319","Kisses","Dog",2
"A814568","Sox","Dog",2
"A669707","Zooley","Dog",2
"A752364","Lady","Dog",2
"A733498","Marley","Dog",2
"A748270","Piper","Dog",2
"A759013","Lucas","Dog",2
"A702010","Hera","Cat",2
"A643280","Nala","Dog",2
"A667777","Peanutbutter","Dog",2
"A740353","Teddy","Dog",2
"A669153","*Winston","Dog",2
"A783595","Boomer","Dog",2
"A765448","Hazel","Dog",2
"A727639","Fido","Dog",2
"A703474","Simba","Cat",2
"A749741","*Gertrude","Dog",2
"A674816","Bruce","Dog",2
"A773747","Max","Dog",2
"A714567","Rocky","Dog",2
"A680462","Janice","Dog",2
"A779245","Blue","Dog",2
"A742169","*Pearl","Dog",2
"A754348","*Goober","Dog",2
"A718699","Jay","Dog",2
"A813452","Papaya","Cat",2
"A822768","*Mario","Cat",2
"A708872","Loco","Dog",2
"A789639","Rose","Dog",2
"A779182","Dutch","Dog",2
"A776816","*Blake","Cat",2
"A665993","Elvis","Dog",2
"A692637","Casper","Dog",2
"A544464","Penny","Dog",2
"A738391","Lola","Dog",2
"A752884","Kane","Dog",2
"A827315","Atticus","Dog",2
"A647098","Butch","Dog",2
"A758891",NULL,"Dog",2
"A667409","Herby","Cat",2
"A789676","Hailey","Dog",2
"A775269","Mary Oliver","Dog",2
"A713966","Butters","Dog",2
"A766430","Kilo","Dog",2
"A773957","*Bear","Dog",2
"A768422","*Asuma","Dog",2
"A713768","Hank","Dog",2
"A779906","*Daisy Poe","Dog",2
"A743913","*Ivan","Cat",2
"A719663","Babies","Cat",2
"A795167","Jakobi","Dog",2
"A706376","Harley","Dog",2
"A795947","Emma","Dog",2
"A765205","Nina","Dog",2
"A768483","Harley","Dog",2
"A781825","Dixie","Dog",2
"A723146","Griff","Dog",2
"A789365","Tj","Cat",2
"A731055","Kylo","Cat",2
"A548156","Tank","Dog",2
"A631804","Root Beer","Dog",2
"A795662","*Fergus","Dog",2
"A745885","Yumi","Cat",2
"A777822","Casper","Dog",2
"A796675","Max","Dog",2
"A711852","*Chopin","Cat",2
"A791801","Abby","Cat",2
"A738015","Stoney","Cat",2
"A740053","*Oscar","Cat",2
"A725259","*Crookshanks","Cat",2
"A650897","Charlie","Dog",2
"A828240","Shy","Dog",2
"A675109","Buddy","Dog",2
"A749832",NULL,"Dog",2
"A772967","Arrietty","Cat",2
"A685860","*Daisy","Dog",2
"A668201","Winston","Dog",2
"A797185","Dalila","Dog",2
"A700507","Gracie","Dog",2
"A764947","Odessa","Dog",2
"A636656","Miss Cleo","Dog",2
"A660512","Filina","Dog",2
"A696293","Carli","Dog",2
"A827507","Caterina","Cat",2
"A683577","Ginger","Dog",2
"A802776","Buster","Dog",2
"A686843","Stella","Dog",2
"A798473","Shadow","Cat",2
"A792659","Daisy","Dog",2
"A687711","Zucchini","Dog",2
"A811797","*Snoop","Dog",2
"A745807","Thomas","Dog",2
"A660948","*Roy","Cat",2
